1464798649.28 , 63.09 , 64.52 , 29.05 , 27.62 , 30.99 , 67.16 , 69.53 , 35.38 
1464798649.4 , 58.39 , 53.7 , 13.23 , 10.57 , 17.07 , 50.77 , 56.15 , 24.32 
1464798649.53 , 112.07 , 120.08 , 89.72 , 91.8 , 91.14 , 108.8 , 110.83 , 99.55 
1464798649.65 , 42.52 , 47.33 , 41.56 , 40.28 , 39.58 , 40.75 , 35.63 , 37.88 
1464798649.77 , 61.36 , 69.13 , 63.34 , 63.68 , 67.29 , 64.52 , 61.36 , 61.92 
1464798649.9 , 57.58 , 61.11 , 51.89 , 44.12 , 45.96 , 59.01 , 61.35 , 47.67 
1464798650.02 , 54.42 , 56.37 , 21.16 , 17.93 , 21.06 , 61.41 , 66.05 , 27.78 
1464798650.14 , 67.55 , 64.87 , 27.04 , 27.68 , 34.98 , 69.39 , 76.68 , 39.14 
1464798650.27 , 47.25 , 50.22 , 13.07 , 16.18 , 20.93 , 51.03 , 53.17 , 20.4 
1464798650.41 , 59.38 , 100.67 , 57.4 , 96.38 , 61.53 , 99.62 , 57.43 , 99.15 
1464798650.55 , 104.9 , 158.07 , 99.15 , 150.21 , 98.09 , 148.09 , 100.01 , 151.38 
1464798650.68 , 93.05 , 102.43 , 93.28 , 85.44 , 89.29 , 95.86 , 95.74 , 89.53 
1464798650.8 , 47.01 , 49.56 , 17.18 , 13.1 , 17.15 , 51.38 , 51.67 , 14.02 
1464798650.92 , 64.32 , 65.45 , 25.03 , 24.07 , 23.18 , 64.15 , 74.2 , 38.09 
1464798651.05 , 54.42 , 56.27 , 21.13 , 24.7 , 28.95 , 63.01 , 65.29 , 32.2 
1464798651.17 , 53.68 , 57.77 , 57.47 , 54.27 , 61.43 , 62.81 , 56.91 , 54.61 
1464798651.3 , 106.88 , 114.89 , 108.86 , 111.79 , 114.8 , 114.09 , 114.8 , 111.2 
1464798651.42 , 81.15 , 83.01 , 81.15 , 81.82 , 95.0 , 81.45 , 85.11 , 82.27 
1464798651.54 , 52.42 , 55.45 , 36.58 , 35.33 , 38.57 , 69.12 , 70.99 , 39.86 
1464798651.67 , 56.42 , 55.44 , 19.32 , 17.87 , 21.21 , 59.38 , 63.06 , 24.72 
